"Notes"	"Cause of death"	"Cause of death Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Pulmonary oedema"	"J81"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	14	9587365	Unreliable
	"Pulmonary oedema"	"J81"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	21	9637462	0.2
	"Pulmonary oedema"	"J81"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	19	9488430	Unreliable
	"Pulmonary oedema"	"J81"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	20	9447846	0.2
	"Pulmonary oedema"	"J81"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	11	9390497	Unreliable
	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	256	10157924	2.5
	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	306	10211937	3.0
	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	279	10053779	2.8
	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	285	10005715	2.8
	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	260	9946279	2.6
	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	381	9587365	4.0
	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	359	9637462	3.7
	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	366	9488430	3.9
	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	391	9447846	4.1
	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	403	9390497	4.3
	"Interstitial pulmonary disease, unspecified"	"J84.9"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	130	10157924	1.3
	"Interstitial pulmonary disease, unspecified"	"J84.9"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	162	10211937	1.6
	"Interstitial pulmonary disease, unspecified"	"J84.9"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	173	10053779	1.7
	"Interstitial pulmonary disease, unspecified"	"J84.9"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	165	10005715	1.6
	"Interstitial pulmonary disease, unspecified"	"J84.9"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	179	9946279	1.8
	"Interstitial pulmonary disease, unspecified"	"J84.9"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	133	9587365	1.4
	"Interstitial pulmonary disease, unspecified"	"J84.9"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	155	9637462	1.6
	"Interstitial pulmonary disease, unspecified"	"J84.9"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	164	9488430	1.7
	"Interstitial pulmonary disease, unspecified"	"J84.9"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	210	9447846	2.2
	"Interstitial pulmonary disease, unspecified"	"J84.9"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	197	9390497	2.1
	"Gangrene and necrosis of lung"	"J85.0"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	12	9637462	Unreliable
	"Gangrene and necrosis of lung"	"J85.0"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	11	9488430	Unreliable
	"Pyothorax without fistula"	"J86.9"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	18	10157924	Unreliable
	"Pyothorax without fistula"	"J86.9"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	10	10211937	Unreliable
	"Pyothorax without fistula"	"J86.9"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	13	9946279	Unreliable
	"Pyothorax without fistula"	"J86.9"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	16	9587365	Unreliable
	"Pyothorax without fistula"	"J86.9"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	21	9637462	0.2
	"Pyothorax without fistula"	"J86.9"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	21	9488430	0.2
	"Pyothorax without fistula"	"J86.9"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	25	9447846	0.3
	"Pyothorax without fistula"	"J86.9"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	29	9390497	0.3
	"Pleural effusion, not elsewhere classified"	"J90"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	52	10157924	0.5
	"Pleural effusion, not elsewhere classified"	"J90"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	55	10211937	0.5
	"Pleural effusion, not elsewhere classified"	"J90"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	74	10053779	0.7
	"Pleural effusion, not elsewhere classified"	"J90"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	79	10005715	0.8
	"Pleural effusion, not elsewhere classified"	"J90"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	45	9946279	0.5
	"Pleural effusion, not elsewhere classified"	"J90"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	42	9587365	0.4
	"Pleural effusion, not elsewhere classified"	"J90"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	31	9637462	0.3
	"Pleural effusion, not elsewhere classified"	"J90"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	41	9488430	0.4
	"Pleural effusion, not elsewhere classified"	"J90"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	60	9447846	0.6
	"Pleural effusion, not elsewhere classified"	"J90"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	68	9390497	0.7
	"Pneumothorax, unspecified"	"J93.9"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	16	9946279	Unreliable
	"Pneumothorax, unspecified"	"J93.9"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	10	9637462	Unreliable
	"Pneumothorax, unspecified"	"J93.9"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	15	9488430	Unreliable
	"Pneumothorax, unspecified"	"J93.9"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	17	9390497	Unreliable
	"Acute respiratory failure"	"J96.0"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	46	10157924	0.5
	"Acute respiratory failure"	"J96.0"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	58	10211937	0.6
	"Acute respiratory failure"	"J96.0"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	90	10053779	0.9
	"Acute respiratory failure"	"J96.0"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	143	10005715	1.4
	"Acute respiratory failure"	"J96.0"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	183	9946279	1.8
	"Acute respiratory failure"	"J96.0"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	36	9587365	0.4
	"Acute respiratory failure"	"J96.0"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	39	9637462	0.4
	"Acute respiratory failure"	"J96.0"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	73	9488430	0.8
	"Acute respiratory failure"	"J96.0"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	113	9447846	1.2
	"Acute respiratory failure"	"J96.0"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	155	9390497	1.7
	"Chronic respiratory failure"	"J96.1"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	75	10157924	0.7
	"Chronic respiratory failure"	"J96.1"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	90	10211937	0.9
	"Chronic respiratory failure"	"J96.1"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	84	10053779	0.8
	"Chronic respiratory failure"	"J96.1"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	115	10005715	1.1
	"Chronic respiratory failure"	"J96.1"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	111	9946279	1.1
	"Chronic respiratory failure"	"J96.1"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	56	9587365	0.6
	"Chronic respiratory failure"	"J96.1"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	80	9637462	0.8
	"Chronic respiratory failure"	"J96.1"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	78	9488430	0.8
	"Chronic respiratory failure"	"J96.1"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	87	9447846	0.9
	"Chronic respiratory failure"	"J96.1"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	92	9390497	1.0
	"Respiratory failure, unspecified"	"J96.9"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	80	10157924	0.8
	"Respiratory failure, unspecified"	"J96.9"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	127	10211937	1.2
	"Respiratory failure, unspecified"	"J96.9"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	200	10053779	2.0
	"Respiratory failure, unspecified"	"J96.9"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	237	10005715	2.4
	"Respiratory failure, unspecified"	"J96.9"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	236	9946279	2.4
	"Respiratory failure, unspecified"	"J96.9"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	85	9587365	0.9
	"Respiratory failure, unspecified"	"J96.9"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	105	9637462	1.1
	"Respiratory failure, unspecified"	"J96.9"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	141	9488430	1.5
	"Respiratory failure, unspecified"	"J96.9"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	177	9447846	1.9
	"Respiratory failure, unspecified"	"J96.9"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	233	9390497	2.5
	"Pulmonary collapse"	"J98.1"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	13	10157924	Unreliable
	"Pulmonary collapse"	"J98.1"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	11	10005715	Unreliable
	"Other disorders of lung"	"J98.4"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	82	10157924	0.8
	"Other disorders of lung"	"J98.4"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	77	10211937	0.8
	"Other disorders of lung"	"J98.4"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	89	10053779	0.9
	"Other disorders of lung"	"J98.4"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	100	10005715	1.0
	"Other disorders of lung"	"J98.4"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	89	9946279	0.9
	"Other disorders of lung"	"J98.4"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	72	9587365	0.8
	"Other disorders of lung"	"J98.4"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	77	9637462	0.8
	"Other disorders of lung"	"J98.4"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	80	9488430	0.8
	"Other disorders of lung"	"J98.4"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	75	9447846	0.8
	"Other disorders of lung"	"J98.4"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	87	9390497	0.9
	"Diseases of mediastinum, not elsewhere classified"	"J98.5"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	10	10005715	Unreliable
	"Other specified respiratory disorders"	"J98.8"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	13	10211937	Unreliable
	"Other specified respiratory disorders"	"J98.8"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	13	10053779	Unreliable
	"Other specified respiratory disorders"	"J98.8"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	12	10005715	Unreliable
	"Other specified respiratory disorders"	"J98.8"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	35	9946279	0.4
	"Other specified respiratory disorders"	"J98.8"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	12	9587365	Unreliable
	"Other specified respiratory disorders"	"J98.8"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	20	9488430	0.2
	"Other specified respiratory disorders"	"J98.8"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	15	9447846	Unreliable
	"Other specified respiratory disorders"	"J98.8"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	38	9390497	0.4
	"Respiratory disorder, unspecified"	"J98.9"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	14	10211937	Unreliable
	"Respiratory disorder, unspecified"	"J98.9"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	10	10053779	Unreliable
	"Respiratory disorder, unspecified"	"J98.9"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	11	10005715	Unreliable
	"Respiratory disorder, unspecified"	"J98.9"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	76	9946279	0.8
	"Respiratory disorder, unspecified"	"J98.9"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	13	9447846	Unreliable
	"Respiratory disorder, unspecified"	"J98.9"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	85	9390497	0.9
	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	17	10157924	Unreliable
	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	15	10211937	Unreliable
	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	11	10053779	Unreliable
	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	11	10005715	Unreliable
	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	15	9946279	Unreliable
	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	13	9587365	Unreliable
	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	11	9637462	Unreliable
	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	12	9488430	Unreliable
	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	10	9447846	Unreliable
	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	14	9390497	Unreliable
	"Achalasia of cardia"	"K22.0"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	12	10005715	Unreliable
	"Achalasia of cardia"	"K22.0"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	10	9447846	Unreliable
	"Oesophageal obstruction"	"K22.2"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	12	10157924	Unreliable
	"Oesophageal obstruction"	"K22.2"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	12	10053779	Unreliable
	"Oesophageal obstruction"	"K22.2"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	12	10005715	Unreliable
	"Oesophageal obstruction"	"K22.2"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	16	9946279	Unreliable
	"Oesophageal obstruction"	"K22.2"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	10	9587365	Unreliable
	"Oesophageal obstruction"	"K22.2"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	13	9637462	Unreliable
	"Oesophageal obstruction"	"K22.2"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	14	9447846	Unreliable
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	16	10157924	Unreliable
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	22	10211937	0.2
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	14	10053779	Unreliable
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	21	10005715	0.2
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	18	9946279	Unreliable
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	17	9587365	Unreliable
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	17	9637462	Unreliable
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	15	9488430	Unreliable
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	19	9447846	Unreliable
	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	19	9390497	Unreliable
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	18	10157924	Unreliable
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	12	10211937	Unreliable
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	20	10053779	0.2
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	20	10005715	0.2
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	13	9946279	Unreliable
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	10	9587365	Unreliable
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	10	9637462	Unreliable
	"Gastric ulcer, chronic or unspecified with perforation"	"K25.5"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	12	9447846	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	17	10157924	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	17	10211937	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	18	10053779	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	21	10005715	0.2
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	19	9946279	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	18	9587365	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	30	9637462	0.3
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	19	9488430	Unreliable
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	23	9447846	0.2
	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	21	9390497	0.2
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	23	10157924	0.2
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	10	10211937	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	21	10053779	0.2
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	24	10005715	0.2
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	37	9946279	0.4
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	20	9587365	0.2
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	24	9637462	0.2
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	16	9488430	Unreliable
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	27	9447846	0.3
	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	25	9390497	0.3
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	22	10157924	0.2
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	25	10211937	0.2
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	12	10053779	Unreliable
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	17	10005715	Unreliable
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	16	9946279	Unreliable
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	36	9587365	0.4
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	28	9637462	0.3
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	22	9488430	0.2
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	19	9447846	Unreliable
	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	19	9390497	Unreliable
	"Peptic ulcer, site unspecified, unspecified as acute or chronic, without haemorrhage or perforation"	"K27.9"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	12	10005715	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	10	10157924	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	21	10211937	0.2
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	14	10053779	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	13	10005715	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	12	9946279	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	10	9587365	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	10	9637462	Unreliable
	"Other specified diseases of stomach and duodenum"	"K31.8"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	10	9488430	Unreliable
	"Disease of stomach and duodenum, unspecified"	"K31.9"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	11	9946279	Unreliable
	"Acute appendicitis, other and unspecified"	"K35.8"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	14	9946279	Unreliable
	"Acute appendicitis, other and unspecified"	"K35.8"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	14	9637462	Unreliable
